White Population (Estimated) Rate,Black or African American Population (Estimated) Rate,American Indian and Alaska Native Population (Estimated) Rate,Asian Population (Estimated) Rate,Native Hawaiian and Other Pacific Islander Population (Estimated) Rate,Hispanic Population (Estimated) Rate,US Census Population Estimate Rate,Total Employment (Number of Jobs) Rate,Personal Income Rate,Personal Consumption Expenditures Rate,Total Educational Attainment Estimate Rate,Total Opioid Claims Rate,Total Claims Rate,Opioid Prescribing Rate,Long Acting Total Opioid Claims Rate,Long Acting Opioid Prescribing Rate,Total Opioid Prescriptions Rate,Any Opioid Overdose Rate,Prescription Opioid Overdose Rate, Synthetic Opioids other than Methadone (primarily fentanyl) Overdose Rate,2013,2014,2015,2016,2017,2018,2019,2020,2021,United States,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
0.792936236,0.180924102,0.010069939,0.035905125,0.002624959,0.255924928,0.064520644,0.576742941,0.048808264,0.041672388,0.71602771,0.057812025,1.41246376,0.0409,0.004016096,0.0695,0.633823978,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.626232177,0.334718693,0.011246775,0.048056495,0.002162612,0.095475477,0.032040363,0.588275968,0.045042921,0.03650185,0.661995342,0.081205096,1.571138264,0.0517,0.004779961,0.0589,0.730737002,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.434601683,0.035606198,0.026452503,0.568878558,0.267176242,0.10515773,0.004385315,0.646064598,0.052282743,0.042913794,0.69979653,0.103534739,1.885013147,0.0549,0.010815963,0.1045,0.412397432,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.953939101,0.013954976,0.028507133,0.023920988,0.004218067,0.125348816,0.005289535,0.586035139,0.041801779,0.033325871,0.646484217,0.071351857,1.351552701,0.0528,0.006515501,0.0913,0.736261481,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.788531876,0.156159758,0.010929356,0.064022289,0.001433345,0.171209493,0.039307977,0.612139084,0.054217661,0.04190298,0.681309069,0.103297578,2.192052547,0.0471,0.003662941,0.0355,0.500556538,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.872436607,0.10982911,0.009598521,0.028026883,0.001384705,0.069246816,0.020490971,0.585917766,0.045175852,0.036355543,0.665756789,0.123469019,2.336331902,0.0528,0.00711821,0.0577,0.755277641,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.927285515,0.048821561,0.01035043,0.030652403,0.001996034,0.060096688,0.009669394,0.655852563,0.047529562,0.036640568,0.666057943,0.083149529,1.823189239,0.0456,0.008038848,0.0967,0.546473398,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.892078785,0.075575116,0.023426153,0.03743423,0.002228527,0.118788674,0.008953226,0.657335621,0.048927133,0.036790166,0.654276421,0.086873027,1.490884238,0.0583,0.008920977,0.1027,0.739745068,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.895201533,0.094996622,0.008455895,0.019428628,0.001596422,0.036917894,0.013704358,0.565608595,0.040935432,0.034586284,0.677565261,0.199690277,4.895046896,0.0408,0.006347532,0.0318,0.84740315,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.644301388,0.336164297,0.013898705,0.021863318,0.001360386,0.051118039,0.01437513,0.576108341,0.044102679,0.035372094,0.667628437,0.195951878,3.908209025,0.0501,0.004710214,0.024,0.912476761,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.96285513,0.02165162,0.015158605,0.017010757,0.000947787,0.016545099,0.004108435,0.624581226,0.046694686,0.043102528,0.727490243,0.068958625,1.707264796,0.0404,0.010686936,0.155,0.557690364,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.614338542,0.324885131,0.013165154,0.075897293,0.002326405,0.10064006,0.018541297,0.613259279,0.059985906,0.043758952,0.691352921,0.120298876,2.285331773,0.0526,0.013956106,0.116,0.526794462,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.834270845,0.101619422,0.01059086,0.077209349,0.002244753,0.118222322,0.021110713,0.696193229,0.067600618,0.05108738,0.69768065,0.072427283,2.278528198,0.0318,0.007062079,0.0975,0.420500294,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.816327498,0.153951005,0.01562292,0.0385838,0.001199589,0.050863748,0.030686167,0.564426078,0.046050849,0.039511416,0.683520047,0.178709263,2.967824799,0.0602,0.010261556,0.0574,0.753274613,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.866942118,0.078582288,0.021857571,0.057348136,0.001587817,0.053887906,0.017129818,0.670757439,0.054617354,0.043560778,0.678438499,0.0965056,2.332082245,0.0414,0.008493194,0.088,0.395457548,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.602994843,0.384881803,0.010380603,0.013580551,0.001228486,0.032124531,0.009198617,0.532387683,0.036812137,0.03057458,0.655150311,0.104946912,1.886476426,0.0556,0.004923974,0.0469,0.881222092,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.851654012,0.129563984,0.013974417,0.025943395,0.002496162,0.041842582,0.018797189,0.611297576,0.045255541,0.038464819,0.679105806,0.092185041,1.887815555,0.0488,0.008832699,0.0958,0.715879812,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.915064781,0.011088738,0.084662888,0.014537008,0.002212813,0.038918758,0.003241434,0.639940524,0.046215539,0.039637827,0.68668004,0.160302772,2.391841626,0.067,0.019315622,0.1205,0.662180627,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.90483506,0.061916079,0.02222381,0.031777289,0.002186752,0.109083056,0.00589624,0.687392475,0.050597966,0.039368116,0.656888531,0.059941116,1.362445866,0.044,0.007332298,0.1223,0.580874367,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.784515445,0.115034267,0.027367546,0.106438653,0.014807054,0.286822402,0.009141479,0.599110325,0.047221709,0.038050912,0.694183265,0.160290529,2.175914514,0.0737,0.013834676,0.0863,0.72234991,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.949143769,0.023014748,0.009017362,0.034672077,0.001090792,0.037230588,0.004153501,0.653498421,0.058732815,0.049212045,0.709425761,0.032046179,0.991902369,0.0323,0.004651972,0.1452,0.513429774,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.742436078,0.162239103,0.011224612,0.10564373,0.002167493,0.202074178,0.027337872,0.613039478,0.06447975,0.047623909,0.701444069,0.078581509,2.167815856,0.0362,0.007337637,0.0934,0.440821242,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.843839292,0.033139594,0.122373192,0.02419435,0.003044661,0.487795555,0.006437101,0.52344513,0.03961289,0.034044582,0.664872776,0.159181477,2.874476072,0.0554,0.006907825,0.0434,0.555338095,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.720394548,0.191508978,0.016226062,0.096750924,0.002649556,0.190116756,0.060266119,0.632410763,0.0648291,0.047221386,0.705381163,0.080659497,3.259884467,0.0247,0.007323931,0.0908,0.39175478,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.726958148,0.235190436,0.023230208,0.03607549,0.002184656,0.0935313,0.03160584,0.576018042,0.044155302,0.035765109,0.680357108,0.088282344,1.591647059,0.0555,0.008666319,0.0982,0.726657829,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8922095,0.037798231,0.067008477,0.021491764,0.001647825,0.037803516,0.002327602,0.757282079,0.053209163,0.043630105,0.655303236,0.062172037,1.288642956,0.0482,0.003919366,0.063,0.501470093,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.841863064,0.143430496,0.009006913,0.028355249,0.001199927,0.038048619,0.035880997,0.599007638,0.046933859,0.038249481,0.684217912,0.170277907,4.060311738,0.0419,0.009107464,0.0535,0.63491048,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.79851622,0.093545305,0.138564095,0.029448836,0.003173173,0.106489167,0.012098844,0.582657829,0.04427484,0.032937572,0.65751797,0.094308474,1.468795775,0.0642,0.00884304,0.0938,0.879738214,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.905791101,0.031228555,0.034258724,0.0613752,0.008198358,0.129951482,0.012756111,0.606657257,0.047972847,0.039368369,0.699539266,0.152617586,2.448087114,0.0623,0.011324493,0.0742,0.657441455,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.838363979,0.131919527,0.008817259,0.040787971,0.001481788,0.073002691,0.039353455,0.598879347,0.053038032,0.042910526,0.700356922,0.121152551,2.856150436,0.0424,0.010889605,0.0899,0.577639033,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.865334853,0.099301124,0.01868338,0.042871448,0.003241671,0.15398929,0.003249714,0.604655323,0.052350093,0.041703973,0.697521376,0.109010992,3.25344185,0.0335,0.007537712,0.0691,0.483896706,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.70073434,0.283783778,0.01106562,0.021576447,0.001782936,0.056628849,0.015462196,0.548861551,0.042236103,0.035652509,0.685056917,0.0652165,1.353009547,0.0482,0.004189093,0.0642,0.78083914,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.867427312,0.029449534,0.105113467,0.019987822,0.001638946,0.040340745,0.002687396,0.688144648,0.04989974,0.039370768,0.657591802,0.050420495,1.054778811,0.0478,0.00491455,0.0975,0.565298055,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.802922165,0.181077086,0.010922971,0.022879489,0.001712946,0.054335323,0.020653002,0.600619859,0.045044371,0.035545921,0.683339568,0.121025391,2.122876838,0.057,0.005364609,0.0443,0.987192818,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.809433056,0.135986417,0.016483921,0.057084325,0.002566821,0.393363528,0.087016606,0.604587766,0.049058762,0.037832307,0.641523121,0.037459761,1.122757734,0.0334,0.001968327,0.0525,0.529740493,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.932312456,0.020505616,0.022706651,0.035547472,0.015360846,0.140437049,0.009545767,0.642900365,0.043550977,0.034246441,0.588693879,0.04832095,0.817017986,0.0591,0.005406085,0.1119,0.655217912,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.961764875,0.019675844,0.012669324,0.023846164,0.000972595,0.019408701,0.001922761,0.697230345,0.051901838,0.045965812,0.702678794,0.121766283,2.414138134,0.0504,0.018458502,0.1516,0.50752961,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.724338571,0.213156375,0.01251657,0.079485082,0.002504424,0.093856802,0.026054858,0.617296566,0.055083236,0.041410488,0.682235096,0.051071118,1.222077625,0.0418,0.008431815,0.1651,0.524588978,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.83605425,0.057154254,0.034628931,0.11099804,0.012579108,0.126735085,0.022846649,0.596701701,0.057410543,0.043849576,0.686860751,0.127160774,2.055367086,0.0619,0.010475163,0.0824,0.577568969,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.951576498,0.045514804,0.008229582,0.011186117,0.000846217,0.016150148,0.005593846,0.488717385,0.039228662,0.035101224,0.703448594,0.187503815,5.188580418,0.0361,0.009136831,0.0487,0.769659143,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.889793579,0.076782447,0.017883717,0.034224749,0.0012318,0.067946144,0.017818372,0.635036363,0.049122955,0.039112524,0.683260929,0.12448329,1.930427797,0.0645,0.023076404,0.1854,0.514381907,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.945895992,0.018796746,0.037484871,0.015717404,0.002334507,0.099344131,0.001783927,0.687882978,0.056814898,0.040625593,0.668455191,0.050372935,0.862684786,0.0584,0.004744877,0.0942,0.620727111,0.149,0.05,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.792094224,0.144654422,0.020747168,0.066157733,0.004722112,0.177827019,1,0.598708791,0.049811575,0.039289308,0.676244446,0.114223148,2.122815568,0.0538,0.008615798,0.0754,0.668577954,0.133,0.05,0.062,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.708018617,0.275508011,0.013697023,0.017829287,0.001710356,0.042200006,0.01506422,0.538289653,0.039525469,0.032283867,0.678206773,0.083748046,1.558947478,0.0537,0.004013911,0.0479,1.167235758,0.133,0.05,0.062,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.724780662,0.052476854,0.198773188,0.082363398,0.019031074,0.069986197,0.002298483,0.615617278,0.056340976,0.046080463,0.644986702,0.129939737,1.645831061,0.079,0.015057065,0.1159,0.605831061,0.133,0.05,0.062,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.856160761,0.059949887,0.063030912,0.045488495,0.004846383,0.310736415,0.021496051,0.524825527,0.040618368,0.035194082,0.666171954,0.184851558,2.537425086,0.0729,0.020018526,0.1083,0.700288721,0.133,0.05,0.062,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.812080292,0.165086077,0.019584433,0.019950766,0.004116899,0.0733294,0.009260528,0.544730874,0.04071973,0.031549812,0.665297821,0.111330747,1.61788513,0.0688,0.00601207,0.054,1.093925259,0.133,0.05,0.062,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.76112525,0.076162937,0.027431094,0.168709587,0.00903513,0.38840473,0.12117799,0.592041965,0.056666767,0.042178374,0.67189752,0.112977164,2.195042574,0.0515,0.007192819,0.0637,0.455783448,0.133,0.05,0.062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.900736384,0.056067595,0.027132978,0.043879481,0.003753172,0.213354849,0.017159792,0.661401908,0.05225129,0.042113938,0.675615331,0.145761136,1.603688704,0.0909,0.012920277,0.0886,0.6241983,0.133,0.05,0.062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.826750991,0.131044491,0.01151172,0.053194146,0.002170773,0.156290941,0.011080603,0.642860415,0.069214851,0.047461835,0.689344745,0.136423238,2.640300238,0.0517,0.012904803,0.0946,0.55302263,0.133,0.05,0.062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.721962044,0.243772296,0.013302259,0.045683687,0.001937917,0.089997884,0.002940489,0.609064947,0.048889829,0.042694179,0.69742597,0.161548186,3.006032701,0.0537,0.026057144,0.1613,0.786170156,0.133,0.05,0.062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.465759422,0.493353462,0.013999907,0.052667632,0.002705156,0.108562544,0.002128245,1.298468824,0.07662353,0.062741573,0.698334439,0.146635426,3.354296834,0.0437,0.007266106,0.0496,0.468317684,0.133,0.05,0.062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.793867012,0.180263455,0.010021652,0.035199188,0.002588907,0.251114291,0.063847231,0.56635181,0.046252908,0.04055167,0.712827947,0.064096757,1.420822866,0.0451,0.004336402,0.0677,0.693126326,0.133,0.05,0.062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.629325751,0.332477595,0.011161531,0.046766136,0.00213039,0.093950279,0.031907593,0.579502121,0.043073793,0.035107914,0.658236715,0.089418944,1.53791184,0.0581,0.004656087,0.0521,0.797180408,0.133,0.05,0.062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.43430437,0.035236566,0.026419201,0.567795169,0.265962621,0.103991574,0.00442281,0.640304153,0.050089195,0.04113956,0.693503676,0.104810394,1.702112486,0.0616,0.010322734,0.0985,0.459330877,0.133,0.05,0.062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.954674366,0.013537715,0.028407944,0.023447836,0.004094331,0.123853053,0.005212576,0.579987007,0.040384707,0.03189053,0.645630497,0.081561202,1.332906185,0.0612,0.007704705,0.0945,0.817575753,0.133,0.05,0.062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.789445853,0.156298977,0.010871406,0.062557105,0.001411122,0.169280554,0.039686877,0.608707622,0.052542996,0.040446426,0.675824026,0.113534865,2.033291896,0.0558,0.004293655,0.0378,0.55264037,0.133,0.05,0.062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
